GRB Name: 210725B, Detection Day: 12:00:48, Detection Time: 1061554, XRT RA Coordinates: 192.91412:51:39.4, Redshift: 17.13017:07:48.0
GRB Name: 210725A, Detection Day: 03:47:02, Detection Time: 1061511, XRT RA Coordinates: 215.38114:21:31.4, Redshift: -1.177-01:10:37.2
GRB Name: 210724A, Detection Day: 20:14:09, Detection Time: 1061482, XRT RA Coordinates: 227.42515:09:42.0, Redshift: -6.279-06:16:44.4
GRB Name: 210723A, Detection Day: 14:46:10, Detection Time: 1061284, XRT RA Coordinates: 121.72308:06:53.5, Redshift: -32.893-32:53:34.8
GRB Name: 210722A, Detection Day: 20:54:42, Detection Time: 1061223, XRT RA Coordinates: 27.03101:48:07.4, Redshift: -6.347-06:20:49.2
GRB Name: 210712A, Detection Day: 09:43:11, Detection Time: 1059881, XRT RA Coordinates: 97.32206:29:17.3, Redshift: -35.376-35:22:33.6
GRB Name: 210708B, Detection Day: 13:23:24, Detection Time: 1059494, XRT RA Coordinates: 142.59409:30:22.6, Redshift: 14.52314:31:22.8
GRB Name: 210708A, Detection Day: 02:25:37, Detection Time: 1059460, XRT RA Coordinates: 173.75911:35:02.2, Redshift: -49.164-49:09:50.4
GRB Name: 210706A, Detection Day: 08:17:49.9, Detection Time: BAT/GUANO, XRT RA Coordinates: 312.012420:48:03.0, Redshift: 13.307913:18:28.4
GRB Name: 210704A, Detection Day: 19:33:24, Detection Time: Fermi, XRT RA Coordinates: 159.0810:36:19.2, Redshift: 57.3157:18:36.0
GRB Name: 210702A, Detection Day: 19:07:13, Detection Time: 1058804, XRT RA Coordinates: 168.57011:14:16.8, Redshift: -36.741-36:44:27.6
GRB Name: 210626A, Detection Day: 08:16:15.9, Detection Time: BAT/GUANO, XRT RA Coordinates: 221.619914:46:28.8, Redshift: -1.1512-01:09:04.3
GRB Name: 210622A, Detection Day: 01:32:35.9, Detection Time: BAT/GUANO, XRT RA Coordinates: 233.11715:32:28.1, Redshift: -26.213-26:12:46.8
GRB Name: 210619B, Detection Day: 23:59:25, Detection Time: 1056757, XRT RA Coordinates: 319.71821:18:52.3, Redshift: 33.85033:51:00.0
GRB Name: 210618A, Detection Day: 01:43:37, Detection Time: 1056426, XRT RA Coordinates: 235.76315:43:03.1, Redshift: 46.07246:04:19.2
GRB Name: 210610B, Detection Day: 19:51:27, Detection Time: 1054681, XRT RA Coordinates: 243.92916:15:43.0, Redshift: 14.39814:23:52.8
GRB Name: 210610A, Detection Day: 15:03:43, Detection Time: 1054627, XRT RA Coordinates: 204.28413:37:08.2, Redshift: 14.47614:28:33.6
GRB Name: 210606A, Detection Day: 03:56:02, Detection Time: BAT/GUANO, XRT RA Coordinates: 170.90411:23:37.0, Redshift: 0.71800:43:04.8
GRB Name: 210605B, Detection Day: 14:55:58, Detection Time: BAT/GUANO, XRT RA Coordinates: 15.73201:02:55.7, Redshift: -6.467-06:28:01.2
GRB Name: 210527A, Detection Day: 07:07:48, Detection Time: 1051453, XRT RA Coordinates: 172.34611:29:23.0, Redshift: 31.62731:37:37.2
GRB Name: 210517A, Detection Day: 05:28:01, Detection Time: 1048783, XRT RA Coordinates: 358.19023:52:45.6, Redshift: -39.104-39:06:14.4
GRB Name: 210515C, Detection Day: 20:02:01, Detection Time: 1048618, XRT RA Coordinates: 1.10600:04:25.4, Redshift: -14.972-14:58:19.2
GRB Name: 210514A, Detection Day: 18:23:47, Detection Time: 1048372, XRT RA Coordinates: 2.94700:11:47.3, Redshift: -21.898-21:53:52.8
GRB Name: 210509A, Detection Day: 14:32:20, Detection Time: 1047531, XRT RA Coordinates: 350.36323:21:27.1, Redshift: 6.65006:39:00.0
GRB Name: 210504A, Detection Day: 13:54:53, Detection Time: 1046782, XRT RA Coordinates: 222.37914:49:31.0, Redshift: -30.557-30:33:25.2
GRB Name: 210430A, Detection Day: 10:42:10, Detection Time: 1046014, XRT RA Coordinates: 57.18503:48:44.4, Redshift: 45.08045:04:48.0
GRB Name: 210422A, Detection Day: 17:47:10, Detection Time: 1044678, XRT RA Coordinates: 21.07701:24:18.5, Redshift: 42.10042:06:00.0
GRB Name: 210421B, Detection Day: 10:54:44, Detection Time: BAT/GUANO, XRT RA Coordinates: 270.81718:03:16.1, Redshift: 56.82856:49:40.8
GRB Name: 210421A, Detection Day: 00:27:30, Detection Time: 1044426, XRT RA Coordinates: 104.88206:59:31.7, Redshift: 4.92804:55:40.8
GRB Name: 210420B, Detection Day: 18:34:37, Detection Time: 1044382, XRT RA Coordinates: 254.31316:57:15.1, Redshift: 42.55842:33:28.8
GRB Name: 210419C, Detection Day: 23:27:49, Detection Time: 1044236, XRT RA Coordinates: 212.96914:11:52.6, Redshift: 36.01136:00:39.6
GRB Name: 210419A, Detection Day: 06:53:41, Detection Time: 1044032, XRT RA Coordinates: 86.91205:47:38.9, Redshift: -65.452-65:27:07.2
GRB Name: 210413B, Detection Day: 23:46:52.45, Detection Time: 1043009, XRT RA Coordinates: 182.55812:10:13.9, Redshift: 55.96555:57:54.0
GRB Name: 210411C, Detection Day: 15:05:51, Detection Time: 1042398, XRT RA Coordinates: 296.60119:46:24.2, Redshift: -39.399-39:23:56.4
GRB Name: 210410A, Detection Day: 00:53:16, Detection Time: 1042113, XRT RA Coordinates: 269.74117:58:57.8, Redshift: 45.35945:21:32.4
GRB Name: 210403A, Detection Day: 08:27:13, Detection Time: 1040345, XRT RA Coordinates: 2.81300:11:15.1, Redshift: -33.024-33:01:26.4
GRB Name: 210402A, Detection Day: n/a, Detection Time: 1040123, XRT RA Coordinates: 198.26513:13:03.6, Redshift: 44.51044:30:36.0
GRB Name: 210323B, Detection Day: 12:03:33, Detection Time: BAT/GUANO, XRT RA Coordinates: 259.66417:18:39.4, Redshift: 15.67715:40:37.2
GRB Name: 210323A, Detection Day: 22:02:18, Detection Time: 1038247, XRT RA Coordinates: 317.94521:11:46.8, Redshift: 25.35225:21:07.2
GRB Name: 210321A, Detection Day: 07:13:51, Detection Time: 1037828, XRT RA Coordinates: 87.88705:51:32.9, Redshift: 70.10970:06:32.4
GRB Name: 210318B, Detection Day: 03:08:33, Detection Time: 1037335, XRT RA Coordinates: 264.22817:36:54.7, Redshift: -35.823-35:49:22.8
GRB Name: 210318A, Detection Day: 03:54:31, Detection Time: 1037339, XRT RA Coordinates: 33.89202:15:34.1, Redshift: -37.755-37:45:18.0
GRB Name: 210308A, Detection Day: 06:37:56, Detection Time: 1036227, XRT RA Coordinates: 67.08304:28:19.9, Redshift: 37.42937:25:44.4
GRB Name: 210307A, Detection Day: 08:42:38, Detection Time: 1036139, XRT RA Coordinates: 119.24407:56:58.6, Redshift: -66.965-66:57:54.0
GRB Name: 210306B, Detection Day: 09:32:14, Detection Time: 1036024, XRT RA Coordinates: 331.81322:07:15.1, Redshift: 10.15210:09:07.2
GRB Name: 210306A, Detection Day: 03:53:57, Detection Time: 1035994, XRT RA Coordinates: 129.96408:39:51.4, Redshift: 60.20360:12:10.8
GRB Name: 210305A, Detection Day: 19:03:04, Detection Time: 1035922, XRT RA Coordinates: 319.80821:19:13.9, Redshift: 34.54834:32:52.8
GRB Name: 210226A, Detection Day: 04:43:57, Detection Time: 1034721, XRT RA Coordinates: 124.15308:16:36.7, Redshift: 57.58557:35:06.0
GRB Name: 210222B, Detection Day: 22:37:26, Detection Time: 1034325, XRT RA Coordinates: 154.63110:18:31.4, Redshift: -14.946-14:56:45.6
GRB Name: 210218A, Detection Day: 13:35:19, Detection Time: 1033328, XRT RA Coordinates: 47.31803:09:16.3, Redshift: 35.32235:19:19.2
GRB Name: 210217A, Detection Day: 23:25:42, Detection Time: 1033264, XRT RA Coordinates: 97.57806:30:18.7, Redshift: 68.71568:42:54.0
GRB Name: 210212A, Detection Day: 04:25:18, Detection Time: 1032183, XRT RA Coordinates: 72.24904:48:59.8, Redshift: 7.21507:12:54.0
GRB Name: 210211A, Detection Day: 08:43:18, Detection Time: 1032024, XRT RA Coordinates: 269.40817:57:37.9, Redshift: -46.270-46:16:12.0
GRB Name: 210210A, Detection Day: 02:00:27, Detection Time: 1031728, XRT RA Coordinates: 262.76417:31:03.4, Redshift: 14.65714:39:25.2
GRB Name: 210209A, Detection Day: 21:39:44, Detection Time: 1031636, XRT RA Coordinates: 328.09721:52:23.3, Redshift: 43.54543:32:42.0
GRB Name: 210207B, Detection Day: 21:52:08, Detection Time: 1031297, XRT RA Coordinates: 270.61418:02:27.4, Redshift: 53.70053:42:00.0
GRB Name: 210205A, Detection Day: 11:11:17, Detection Time: 1030629, XRT RA Coordinates: 347.26423:09:03.4, Redshift: 56.31156:18:39.6
GRB Name: 210204A, Detection Day: 06:29:25, Detection Time: Fermi, XRT RA Coordinates: 109.107:16:24.0, Redshift: 9.709:42:00.0
GRB Name: 210119A, Detection Day: 02:54:09, Detection Time: 1017711, XRT RA Coordinates: 282.82218:51:17.3, Redshift: -61.767-61:46:01.2
GRB Name: 210112A, Detection Day: 01:37:03, Detection Time: 1016881, XRT RA Coordinates: 219.00514:36:01.2, Redshift: 33.05833:03:28.8
GRB Name: 210104B, Detection Day: 21:10:10, Detection Time: 1015919, XRT RA Coordinates: 53.56103:34:14.6, Redshift: 37.95137:57:03.6
GRB Name: 210104A, Detection Day: 11:26:59, Detection Time: 1015873, XRT RA Coordinates: 103.77106:55:05.0, Redshift: 64.67564:40:30.0
GRB Name: 210102C, Detection Day: 20:38:11, Detection Time: 1015728, XRT RA Coordinates: 235.74715:42:59.3, Redshift: -37.231-37:13:51.6
GRB Name: 210102B, Detection Day: 09:03:48, Detection Time: MAXI, XRT RA Coordinates: 353.32323:33:17.5, Redshift: -21.086-21:05:09.6
GRB Name: 201229A, Detection Day: 10:59:30, Detection Time: 1015088, XRT RA Coordinates: 210.69214:02:46.1, Redshift: 48.20948:12:32.4
GRB Name: 201228B, Detection Day: 15:21:45, Detection Time: BAT/GUANO, XRT RA Coordinates: 35.59402:22:22.6, Redshift: 56.01556:00:54.0
GRB Name: 201223A, Detection Day: 17:58:26, Detection Time: 1014316, XRT RA Coordinates: 132.73508:50:56.4, Redshift: 71.17671:10:33.6
GRB Name: 201221D, Detection Day: 23:06:34, Detection Time: 1014037, XRT RA Coordinates: 171.05511:24:13.2, Redshift: 42.15242:09:07.2
GRB Name: 201221A, Detection Day: 07:09:01, Detection Time: 1013852, XRT RA Coordinates: 214.48814:17:57.1, Redshift: -45.406-45:24:21.6
GRB Name: 201216C, Detection Day: 23:07:31, Detection Time: 1013243, XRT RA Coordinates: 16.36401:05:27.4, Redshift: 16.53816:32:16.8
GRB Name: 201216A, Detection Day: 19:00:31, Detection Time: FermiBAT-GUANO, XRT RA Coordinates: 201.487213:25:56.9, Redshift: 36.311636:18:41.8
GRB Name: 201214B, Detection Day: 16:07:46, Detection Time: 1012872, XRT RA Coordinates: 187.971012:31:53.0, Redshift: 9.103109:06:11.2
GRB Name: 201214A, Detection Day: 06:18:20, Detection Time: INTEGRAL, XRT RA Coordinates: 170.936111:23:44.7, Redshift: 33.872533:52:21.0
GRB Name: 201209A, Detection Day: 05:44:52, Detection Time: 1011980, XRT RA Coordinates: 23.09601:32:23.0, Redshift: -1.762-01:45:43.2
GRB Name: 201208A, Detection Day: 06:03:23, Detection Time: Fermi, XRT RA Coordinates: 156.710:26:48.0, Redshift: -29.3-29:18:00.0
GRB Name: 201203A, Detection Day: 06:52:27, Detection Time: 1010946, XRT RA Coordinates: 38.05502:32:13.2, Redshift: -26.505-26:30:18.0
GRB Name: 201128B, Detection Day: 17:54:11, Detection Time: FermiBAT-GUANO, XRT RA Coordinates: 339.35422:37:25.0, Redshift: -49.246-49:14:45.6
GRB Name: 201128A, Detection Day: 06:27:58, Detection Time: 1009679, XRT RA Coordinates: 223.09114:52:21.8, Redshift: 26.71626:42:57.6
GRB Name: 201116A, Detection Day: 00:49:47, Detection Time: Fermi, XRT RA Coordinates: 149.509:58:00.0, Redshift: -4.2-04:12:00.0
GRB Name: 201105A, Detection Day: 05:31:10, Detection Time: 1004239, XRT RA Coordinates: 245.61016:22:26.4, Redshift: 12.73412:44:02.4
GRB Name: 201104B, Detection Day: 17:33:46, Detection Time: 1004168, XRT RA Coordinates: 5.21500:20:51.6, Redshift: 7.83407:50:02.4
GRB Name: 201103B, Detection Day: 18:06:45.36, Detection Time: AGILE, XRT RA Coordinates: n/a, Redshift: n/a
GRB Name: 201029A, Detection Day: 20:19:50, Detection Time: 1003002, XRT RA Coordinates: 229.60715:18:25.7, Redshift: 44.47344:28:22.8
GRB Name: 201027A, Detection Day: 01:07:44, Detection Time: 1002158, XRT RA Coordinates: 155.95410:23:49.0, Redshift: -5.499-05:29:56.4
GRB Name: 201026A, Detection Day: 22:37:34, Detection Time: 1002103, XRT RA Coordinates: 196.69613:06:47.0, Redshift: 83.80783:48:25.2
GRB Name: 201024A, Detection Day: 02:48:59, Detection Time: 1001514, XRT RA Coordinates: 125.95908:23:50.2, Redshift: 3.35703:21:25.2
GRB Name: 201021C, Detection Day: 20:27:18, Detection Time: 1001130, XRT RA Coordinates: 12.50300:50:00.7, Redshift: -55.862-55:51:43.2
GRB Name: 201020B, Detection Day: 17:33:54, Detection Time: Fermi, XRT RA Coordinates: 71.604:46:24.0, Redshift: 76.676:36:00.0
GRB Name: 201020A, Detection Day: 05:47:26, Detection Time: 1000926, XRT RA Coordinates: 261.23917:24:57.4, Redshift: 31.42831:25:40.8
GRB Name: 201017A, Detection Day: 09:46:31, Detection Time: 1000613, XRT RA Coordinates: 36.58702:26:20.9, Redshift: 66.66366:39:46.8
GRB Name: 201015A, Detection Day: 22:50:13, Detection Time: 1000452, XRT RA Coordinates: 354.31023:37:14.4, Redshift: 53.44653:26:45.6
GRB Name: 201014A, Detection Day: 22:48:38, Detection Time: 1000255, XRT RA Coordinates: 20.83401:23:20.2, Redshift: 27.72227:43:19.2
GRB Name: 201013A, Detection Day: 03:46:30, Detection Time: 999948, XRT RA Coordinates: 107.39207:09:34.1, Redshift: 57.03157:01:51.6
GRB Name: 201008A, Detection Day: 10:37:36, Detection Time: FermiBAT-GUANO, XRT RA Coordinates: 161.74410:46:58.6, Redshift: 46.10146:06:03.6
GRB Name: 201006A, Detection Day: 01:17:52, Detection Time: 998907, XRT RA Coordinates: 61.91704:07:40.1, Redshift: 65.14865:08:52.8
GRB Name: 201001A, Detection Day: 09:58:51, Detection Time: 998344, XRT RA Coordinates: 110.05007:20:12.0, Redshift: -2.213-02:12:46.8
GRB Name: 200925B, Detection Day: 21:50:37, Detection Time: 997453, XRT RA Coordinates: 246.89216:27:34.1, Redshift: 78.39378:23:34.8
GRB Name: 200922A, Detection Day: 12:06:46, Detection Time: 997024, XRT RA Coordinates: 296.95419:47:49.0, Redshift: -55.199-55:11:56.4
GRB Name: 200919A, Detection Day: 01:52:20, Detection Time: 996503, XRT RA Coordinates: 168.89911:15:35.8, Redshift: 32.45632:27:21.6
GRB Name: 200917A, Detection Day: 03:52:28, Detection Time: 996184, XRT RA Coordinates: 235.74215:42:58.1, Redshift: -4.695-04:41:42.0
GRB Name: 200914A, Detection Day: 12:48:30, Detection Time: INTEGRAL, XRT RA Coordinates: 256.417:05:36.0, Redshift: -37.6-37:36:00.0
GRB Name: 200909B, Detection Day: 23:17:10, Detection Time: 995288, XRT RA Coordinates: 175.17111:40:41.0, Redshift: -31.199-31:11:56.4
GRB Name: 200907B, Detection Day: 18:51:11, Detection Time: 995004, XRT RA Coordinates: 89.01905:56:04.6, Redshift: 6.90506:54:18.0
GRB Name: 200906A, Detection Day: 13:11:04, Detection Time: 994856, XRT RA Coordinates: 272.28418:09:08.2, Redshift: 67.88767:53:13.2
GRB Name: 200903A, Detection Day: 00:44:22, Detection Time: 994389, XRT RA Coordinates: 164.31310:57:15.1, Redshift: 50.48850:29:16.8
GRB Name: 200901B, Detection Day: 07:09:26, Detection Time: 994165, XRT RA Coordinates: 217.86014:31:26.4, Redshift: -38.704-38:42:14.4
GRB Name: 200901A, Detection Day: 03:47:31, Detection Time: 994143, XRT RA Coordinates: 61.75904:07:02.2, Redshift: -59.901-59:54:03.6
GRB Name: 200829A, Detection Day: 13:59:34, Detection Time: 993768, XRT RA Coordinates: 251.13616:44:32.6, Redshift: 72.36372:21:46.8
GRB Name: 200826A, Detection Day: 04:29:52, Detection Time: Fermi, XRT RA Coordinates: 4.700:18:48.0, Redshift: 35.335:18:00.0
GRB Name: 200819A, Detection Day: 15:43:52, Detection Time: 992099, XRT RA Coordinates: 21.52701:26:06.5, Redshift: 63.06163:03:39.6
GRB Name: 200809B, Detection Day: 15:41:27, Detection Time: GUANO, XRT RA Coordinates: 15.940601:03:45.7, Redshift: -73.8459-73:50:45.2
GRB Name: 200806A, Detection Day: 15:28:49, Detection Time: 987016, XRT RA Coordinates: 52.93303:31:43.9, Redshift: 37.07637:04:33.6
GRB Name: 200803A, Detection Day: 03:34:26, Detection Time: Fermi, XRT RA Coordinates: 313.620:54:24.0, Redshift: -62.0-62:00:00.0
GRB Name: 200729A, Detection Day: 19:38:05, Detection Time: 984929, XRT RA Coordinates: 184.36012:17:26.4, Redshift: 45.57145:34:15.6
GRB Name: 200716C, Detection Day: 22:57:41, Detection Time: 982707, XRT RA Coordinates: 196.01113:04:02.6, Redshift: 29.63629:38:09.6
GRB Name: 200716A, Detection Day: 01:26:37.76, Detection Time: BAT/GUANO, XRT RA Coordinates: 139.34809:17:23.5, Redshift: -16.712-16:42:43.2
GRB Name: 200715A, Detection Day: 23:51:40, Detection Time: INTEGRAL, XRT RA Coordinates: 248.537216:34:08.9, Redshift: -51.8392-51:50:21.1
GRB Name: 200714E, Detection Day: 18:35:05, Detection Time: Ground AnalysisGUANO, XRT RA Coordinates: 196.865613:07:27.7, Redshift: -51.6403-51:38:25.1
GRB Name: 200713A, Detection Day: 11:42:54, Detection Time: 982201, XRT RA Coordinates: 76.94105:07:45.8, Redshift: -32.846-32:50:45.6
GRB Name: 200711A, Detection Day: 11:04:36, Detection Time: 981957, XRT RA Coordinates: 285.97519:03:54.0, Redshift: -0.134-00:08:02.4
GRB Name: 200701A, Detection Day: 12:46:59, Detection Time: 980421, XRT RA Coordinates: 123.56308:14:15.1, Redshift: -14.553-14:33:10.8
GRB Name: 200630A, Detection Day: 01:49:34, Detection Time: 980210, XRT RA Coordinates: 91.38906:05:33.4, Redshift: -60.779-60:46:44.4
GRB Name: 200623A, Detection Day: 03:18:00, Detection Time: Ground Analysis (GUANO), XRT RA Coordinates: 242.095216:08:22.8, Redshift: 53.467853:28:04.1
GRB Name: 200613A, Detection Day: 05:30:08, Detection Time: Fermi, XRT RA Coordinates: 149.109:56:24.0, Redshift: 51.151:06:00.0
GRB Name: 200612A, Detection Day: 04:39:37, Detection Time: 977310, XRT RA Coordinates: 302.69120:10:45.8, Redshift: -45.354-45:21:14.4
GRB Name: 200608A, Detection Day: 17:28:38, Detection Time: 976692, XRT RA Coordinates: 309.62820:38:30.7, Redshift: -31.194-31:11:38.4
GRB Name: 200529A, Detection Day: 00:56:35, Detection Time: 974942, XRT RA Coordinates: 238.75615:55:01.4, Redshift: -11.076-11:04:33.6
GRB Name: 200528A, Detection Day: 10:27:23, Detection Time: 974827, XRT RA Coordinates: 176.63711:46:32.9, Redshift: 58.18558:11:06.0
GRB Name: 200524A, Detection Day: 05:04:00.36, Detection Time: Fermi, XRT RA Coordinates: 212.814:11:12.0, Redshift: 61.061:00:00.0
GRB Name: 200522A, Detection Day: 11:41:34, Detection Time: 973628, XRT RA Coordinates: 5.66800:22:40.3, Redshift: -0.264-00:15:50.4
GRB Name: 200519A, Detection Day: 11:20:23, Detection Time: 973140, XRT RA Coordinates: 255.31917:01:16.6, Redshift: -30.393-30:23:34.8
GRB Name: 200517A, Detection Day: 11:27:21, Detection Time: MAXI, XRT RA Coordinates: 17.23001:08:55.2, Redshift: -50.745-50:44:42.0
GRB Name: 200512A, Detection Day: 20:33:15, Detection Time: 971846, XRT RA Coordinates: 7.41700:29:40.1, Redshift: -2.217-02:13:01.2
GRB Name: 200509A, Detection Day: 06:47:17, Detection Time: 970886, XRT RA Coordinates: 116.41507:45:39.6, Redshift: -4.634-04:38:02.4
GRB Name: 200425A, Detection Day: 00:16:21, Detection Time: 967774, XRT RA Coordinates: 85.21705:40:52.1, Redshift: -13.399-13:23:56.4
GRB Name: 200424A, Detection Day: 12:07:10, Detection Time: INTEGRAL, XRT RA Coordinates: 307.505720:30:01.4, Redshift: -39.6939-39:41:38.0
GRB Name: 200416A, Detection Day: 07:05:17, Detection Time: 966554, XRT RA Coordinates: 335.69122:22:45.8, Redshift: -7.525-07:31:30.0
GRB Name: 200412B, Detection Day: 09:08:40, Detection Time: Fermi, XRT RA Coordinates: 279.818:39:12.0, Redshift: 64.164:06:00.0
GRB Name: 200411A, Detection Day: 04:29:02, Detection Time: 965784, XRT RA Coordinates: 47.68603:10:44.6, Redshift: -52.320-52:19:12.0
GRB Name: 200410A, Detection Day: 02:25:10, Detection Time: 965638, XRT RA Coordinates: 299.64419:58:34.6, Redshift: 51.74551:44:42.0
GRB Name: 200409A, Detection Day: 03:19:59, Detection Time: 965484, XRT RA Coordinates: 60.55504:02:13.2, Redshift: -50.243-50:14:34.8
GRB Name: 200405B, Detection Day: n/a, Detection Time: Ground Analysis, XRT RA Coordinates: 62.789404:11:09.5, Redshift: -51.5326-51:31:57.4
GRB Name: 200325B, Detection Day: 14:53:16, Detection Time: Fermi, XRT RA Coordinates: 166.911:07:36.0, Redshift: 26.226:12:00.0
GRB Name: 200325A, Detection Day: n/a, Detection Time: Ground Analysis, XRT RA Coordinates: 31.720302:06:52.9, Redshift: -31.816-31:48:57.6
GRB Name: 200324A, Detection Day: 16:39:07, Detection Time: 963260, XRT RA Coordinates: 222.68214:50:43.7, Redshift: 35.93135:55:51.6
GRB Name: 200306C, Detection Day: 22:50:39, Detection Time: 960102, XRT RA Coordinates: 198.57713:14:18.5, Redshift: 11.26311:15:46.8
GRB Name: 200306A, Detection Day: 00:19:40, Detection Time: 959917, XRT RA Coordinates: 101.11406:44:27.4, Redshift: -62.010-62:00:36.0
GRB Name: 200303A, Detection Day: 02:34:57, Detection Time: 959431, XRT RA Coordinates: 212.69514:10:46.8, Redshift: 51.35851:21:28.8
GRB Name: 200228B, Detection Day: 11:14:41, Detection Time: 958733, XRT RA Coordinates: 252.00716:48:01.7, Redshift: 16.96416:57:50.4
